"state","week","race","kids","food_sufficiency","people"
"Wisconsin",14,"White alone, not Hispanic","yes","enough not wanted",235934.37340806
"Wisconsin",14,"White alone, not Hispanic","yes","enough wanted",712671.411833211
"Wisconsin",14,"White alone, not Hispanic","yes","often not enough",31166.3539111
"Wisconsin",14,"White alone, not Hispanic","yes","sometimes not enough",84185.11605772
"Wisconsin",14,"White alone, not Hispanic","yes",NA,99628.80702402
"Wisconsin",15,"Asian alone, not Hispanic","no","enough not wanted",12646.4105324
"Wisconsin",15,"Asian alone, not Hispanic","no","enough wanted",26472.35111005
"Wisconsin",15,"Asian alone, not Hispanic","no","often not enough",12714.767908
"Wisconsin",15,"Asian alone, not Hispanic","no",NA,5838.9613446
"Wisconsin",15,"Asian alone, not Hispanic","yes","enough not wanted",23863.2086693
"Wisconsin",15,"Asian alone, not Hispanic","yes","enough wanted",37689.04452831
"Wisconsin",15,"Asian alone, not Hispanic","yes","sometimes not enough",6106.6989355
"Wisconsin",15,"Asian alone, not Hispanic","yes",NA,2335.5845378
"Wisconsin",15,"Black alone, not Hispanic","no","enough not wanted",21655.47905229
"Wisconsin",15,"Black alone, not Hispanic","no","enough wanted",28187.23988312
"Wisconsin",15,"Black alone, not Hispanic","no","sometimes not enough",3311.66631895
"Wisconsin",15,"Black alone, not Hispanic","no",NA,22530.6825353
"Wisconsin",15,"Black alone, not Hispanic","yes","enough not wanted",22004.0475359
"Wisconsin",15,"Black alone, not Hispanic","yes","enough wanted",28644.46632691
"Wisconsin",15,"Black alone, not Hispanic","yes","sometimes not enough",40511.9539889
"Wisconsin",15,"Black alone, not Hispanic","yes",NA,5727.3007573
"Wisconsin",15,"Hispanic or Latino, all Races","no","enough not wanted",26409.59848182
"Wisconsin",15,"Hispanic or Latino, all Races","no","enough wanted",54757.17277543
"Wisconsin",15,"Hispanic or Latino, all Races","no","often not enough",5299.0121753
"Wisconsin",15,"Hispanic or Latino, all Races","no","sometimes not enough",6206.08833637
"Wisconsin",15,"Hispanic or Latino, all Races","no",NA,14295.8021447
"Wisconsin",15,"Hispanic or Latino, all Races","yes","enough not wanted",76143.4558705
"Wisconsin",15,"Hispanic or Latino, all Races","yes","enough wanted",38885.0506715
"Wisconsin",15,"Hispanic or Latino, all Races","yes","sometimes not enough",19284.60859019
"Wisconsin",15,"Hispanic or Latino, all Races","yes",NA,50335.6713544
"Wisconsin",15,"Two or more races or Other","no","enough not wanted",37951.22750755
"Wisconsin",15,"Two or more races or Other","no","enough wanted",44215.46907967
"Wisconsin",15,"Two or more races or Other","no","sometimes not enough",3316.8880614
"Wisconsin",15,"Two or more races or Other","no",NA,9029.513867
"Wisconsin",15,"Two or more races or Other","yes","enough not wanted",12005.037034
"Wisconsin",15,"Two or more races or Other","yes","enough wanted",23145.5939296
"Wisconsin",15,"Two or more races or Other","yes","often not enough",3463.5553559
"Wisconsin",15,"Two or more races or Other","yes","sometimes not enough",16005.828347
"Wisconsin",15,"Two or more races or Other","yes",NA,6112.575272
"Wisconsin",15,"White alone, not Hispanic","no","enough not wanted",527404.92024581
"Wisconsin",15,"White alone, not Hispanic","no","enough wanted",1720644.19725671
"Wisconsin",15,"White alone, not Hispanic","no","often not enough",16398.1836776
"Wisconsin",15,"White alone, not Hispanic","no","sometimes not enough",56379.0338206
"Wisconsin",15,"White alone, not Hispanic","no",NA,232130.02736536
"Wisconsin",15,"White alone, not Hispanic","yes","enough not wanted",276566.90159978
"Wisconsin",15,"White alone, not Hispanic","yes","enough wanted",650470.36282139
"Wisconsin",15,"White alone, not Hispanic","yes","often not enough",43770.48946399
"Wisconsin",15,"White alone, not Hispanic","yes","sometimes not enough",59532.28775857
"Wisconsin",15,"White alone, not Hispanic","yes",NA,108320.58316646
"Wisconsin",16,"Asian alone, not Hispanic","no","enough not wanted",15223.839411
"Wisconsin",16,"Asian alone, not Hispanic","no","enough wanted",19211.84703017
"Wisconsin",16,"Asian alone, not Hispanic","yes","enough not wanted",16445.8404233
"Wisconsin",16,"Asian alone, not Hispanic","yes","enough wanted",36366.69412372
"Wisconsin",16,"Asian alone, not Hispanic","yes",NA,12245.8164007
"Wisconsin",16,"Black alone, not Hispanic","no","enough not wanted",19125.38133955
"Wisconsin",16,"Black alone, not Hispanic","no","enough wanted",61527.9935867
"Wisconsin",16,"Black alone, not Hispanic","no",NA,3115.4282289
"Wisconsin",16,"Black alone, not Hispanic","yes","enough not wanted",18577.71129831
"Wisconsin",16,"Black alone, not Hispanic","yes","enough wanted",29756.91171761
"Wisconsin",16,"Black alone, not Hispanic","yes","often not enough",2651.279626
"Wisconsin",16,"Black alone, not Hispanic","yes","sometimes not enough",36559.4390603
"Wisconsin",16,"Black alone, not Hispanic","yes",NA,19190.7889298
"Wisconsin",16,"Hispanic or Latino, all Races","no","enough not wanted",26203.3908661
"Wisconsin",16,"Hispanic or Latino, all Races","no","enough wanted",87908.640499
"Wisconsin",16,"Hispanic or Latino, all Races","no","sometimes not enough",2404.0482333
"Wisconsin",16,"Hispanic or Latino, all Races","no",NA,18264.8477012
"Wisconsin",16,"Hispanic or Latino, all Races","yes","enough not wanted",55409.7696027
"Wisconsin",16,"Hispanic or Latino, all Races","yes","enough wanted",48225.79353747
"Wisconsin",16,"Hispanic or Latino, all Races","yes","sometimes not enough",19090.8544617
"Wisconsin",16,"Hispanic or Latino, all Races","yes",NA,6830.6551001
"Wisconsin",16,"Two or more races or Other","no","enough not wanted",1871.3284956
"Wisconsin",16,"Two or more races or Other","no","enough wanted",67586.61376968
"Wisconsin",16,"Two or more races or Other","no","sometimes not enough",7787.2964046
"Wisconsin",16,"Two or more races or Other","no",NA,13968.9724015
"Wisconsin",16,"Two or more races or Other","yes","enough not wanted",15672.7813886
"Wisconsin",16,"Two or more races or Other","yes","enough wanted",52510.22135691
"Wisconsin",16,"Two or more races or Other","yes","often not enough",3568.9467863
"Wisconsin",16,"Two or more races or Other","yes","sometimes not enough",2459.9472881
"Wisconsin",16,"Two or more races or Other","yes",NA,3689.9209321
"Wisconsin",16,"White alone, not Hispanic","no","enough not wanted",478551.61622526
"Wisconsin",16,"White alone, not Hispanic","no","enough wanted",1664521.17636523
"Wisconsin",16,"White alone, not Hispanic","no","often not enough",22833.00209158
"Wisconsin",16,"White alone, not Hispanic","no","sometimes not enough",77801.69140337
"Wisconsin",16,"White alone, not Hispanic","no",NA,249744.92228403
"Wisconsin",16,"White alone, not Hispanic","yes","enough not wanted",359056.01470659
"Wisconsin",16,"White alone, not Hispanic","yes","enough wanted",624847.33685208
"Wisconsin",16,"White alone, not Hispanic","yes","often not enough",32724.0955719
"Wisconsin",16,"White alone, not Hispanic","yes","sometimes not enough",68011.71518691
"Wisconsin",16,"White alone, not Hispanic","yes",NA,137174.42931636
"Wisconsin",17,"Asian alone, not Hispanic","no","enough not wanted",12866.7868989
"Wisconsin",17,"Asian alone, not Hispanic","no","enough wanted",13330.7662382
"Wisconsin",17,"Asian alone, not Hispanic","no","sometimes not enough",1726.7299122
"Wisconsin",17,"Asian alone, not Hispanic","no",NA,5011.5655323
"Wisconsin",17,"Asian alone, not Hispanic","yes","enough not wanted",12283.6001994
"Wisconsin",17,"Asian alone, not Hispanic","yes","enough wanted",38413.71860136
"Wisconsin",17,"Asian alone, not Hispanic","yes",NA,48125.2120614
"Wisconsin",17,"Black alone, not Hispanic","no","enough not wanted",41361.8950815
"Wisconsin",17,"Black alone, not Hispanic","no","enough wanted",12042.90946244
"Wisconsin",17,"Black alone, not Hispanic","no","often not enough",5724.5109473
"Wisconsin",17,"Black alone, not Hispanic","no","sometimes not enough",17480.8096397
"Wisconsin",17,"Black alone, not Hispanic","no",NA,4918.8317132
"Wisconsin",17,"Black alone, not Hispanic","yes","enough not wanted",38159.6218921
"Wisconsin",17,"Black alone, not Hispanic","yes","enough wanted",18539.93554073
"Wisconsin",17,"Black alone, not Hispanic","yes","often not enough",4950.85769
"Wisconsin",17,"Black alone, not Hispanic","yes","sometimes not enough",29529.05910404
"Wisconsin",17,"Black alone, not Hispanic","yes",NA,14389.8376574
"Wisconsin",17,"Hispanic or Latino, all Races","no","enough not wanted",5251.2132531
"Wisconsin",17,"Hispanic or Latino, all Races","no","enough wanted",76562.453847821
"Wisconsin",17,"Hispanic or Latino, all Races","no","sometimes not enough",6615.1784967
"Wisconsin",17,"Hispanic or Latino, all Races","no",NA,18082.78602036
"Wisconsin",17,"Hispanic or Latino, all Races","yes","enough not wanted",97547.8817356
"Wisconsin",17,"Hispanic or Latino, all Races","yes","enough wanted",27675.1395762
"Wisconsin",17,"Hispanic or Latino, all Races","yes","sometimes not enough",23130.8729847
"Wisconsin",17,"Hispanic or Latino, all Races","yes",NA,13230.356993
"Wisconsin",17,"Two or more races or Other","no","enough not wanted",18541.71705204
"Wisconsin",17,"Two or more races or Other","no","enough wanted",55065.0996248
"Wisconsin",17,"Two or more races or Other","no","often not enough",13842.53996
"Wisconsin",17,"Two or more races or Other","no","sometimes not enough",2798.5846236
"Wisconsin",17,"Two or more races or Other","yes","enough not wanted",16529.40649587
"Wisconsin",17,"Two or more races or Other","yes","enough wanted",17969.6793311
"Wisconsin",17,"Two or more races or Other","yes","sometimes not enough",6009.6867738
"Wisconsin",17,"White alone, not Hispanic","no","enough not wanted",505988.65368054
"Wisconsin",17,"White alone, not Hispanic","no","enough wanted",1716284.09906884
"Wisconsin",17,"White alone, not Hispanic","no","often not enough",21420.17394742
"Wisconsin",17,"White alone, not Hispanic","no","sometimes not enough",126536.26751624
"Wisconsin",17,"White alone, not Hispanic","no",NA,256758.53650648
"Wisconsin",17,"White alone, not Hispanic","yes","enough not wanted",260372.242676549
"Wisconsin",17,"White alone, not Hispanic","yes","enough wanted",686073.4846883
"Wisconsin",17,"White alone, not Hispanic","yes","often not enough",12549.24689846
"Wisconsin",17,"White alone, not Hispanic","yes","sometimes not enough",74763.6449086
"Wisconsin",17,"White alone, not Hispanic","yes",NA,60263.40516424
"Wyoming",13,"Asian alone, not Hispanic","no","enough not wanted",490.83127907
"Wyoming",13,"Asian alone, not Hispanic","no","enough wanted",232.027472293
"Wyoming",13,"Asian alone, not Hispanic","no",NA,1557.08185559
"Wyoming",13,"Asian alone, not Hispanic","yes","enough not wanted",3373.98478734
"Wyoming",13,"Asian alone, not Hispanic","yes","enough wanted",647.30390167
"Wyoming",13,"Asian alone, not Hispanic","yes","often not enough",485.65069688
"Wyoming",13,"Asian alone, not Hispanic","yes",NA,299.71191364
"Wyoming",13,"Black alone, not Hispanic","no","enough not wanted",159.90292196
"Wyoming",13,"Black alone, not Hispanic","no","enough wanted",214.845457975
"Wyoming",13,"Black alone, not Hispanic","no",NA,380.79865149
"Wyoming",13,"Black alone, not Hispanic","yes","enough not wanted",2784.7061245
"Wyoming",13,"Black alone, not Hispanic","yes","enough wanted",437.385438755
"Wyoming",13,"Hispanic or Latino, all Races","no","enough not wanted",8924.807109962
"Wyoming",13,"Hispanic or Latino, all Races","no","enough wanted",6058.615749623
"Wyoming",13,"Hispanic or Latino, all Races","no","often not enough",706.72515481
"Wyoming",13,"Hispanic or Latino, all Races","no","sometimes not enough",579.480299438
"Wyoming",13,"Hispanic or Latino, all Races","no",NA,4346.72709216
"Wyoming",13,"Hispanic or Latino, all Races","yes","enough not wanted",5529.99454561
"Wyoming",13,"Hispanic or Latino, all Races","yes","enough wanted",5134.14407492
"Wyoming",13,"Hispanic or Latino, all Races","yes","often not enough",3595.61369861
"Wyoming",13,"Hispanic or Latino, all Races","yes","sometimes not enough",1814.79826528
"Wyoming",13,"Hispanic or Latino, all Races","yes",NA,1406.09400954
"Wyoming",13,"Two or more races or Other","no","enough not wanted",3481.454501223
"Wyoming",13,"Two or more races or Other","no","enough wanted",4752.462511706
"Wyoming",13,"Two or more races or Other","no","sometimes not enough",306.269206359
"Wyoming",13,"Two or more races or Other","no",NA,449.507687356
"Wyoming",13,"Two or more races or Other","yes","enough not wanted",1899.16514747
"Wyoming",13,"Two or more races or Other","yes","enough wanted",3623.05411566
"Wyoming",13,"Two or more races or Other","yes","often not enough",166.97691674
"Wyoming",13,"Two or more races or Other","yes","sometimes not enough",176.08704581
"Wyoming",13,"Two or more races or Other","yes",NA,2265.40297224
"Wyoming",13,"White alone, not Hispanic","no","enough not wanted",57196.940516667
"Wyoming",13,"White alone, not Hispanic","no","enough wanted",153643.552272901
"Wyoming",13,"White alone, not Hispanic","no","often not enough",4752.252818421
"Wyoming",13,"White alone, not Hispanic","no","sometimes not enough",8258.374627481
"Wyoming",13,"White alone, not Hispanic","no",NA,19168.488179661
"Wyoming",13,"White alone, not Hispanic","yes","enough not wanted",29291.682725403
"Wyoming",13,"White alone, not Hispanic","yes","enough wanted",77203.773984545
"Wyoming",13,"White alone, not Hispanic","yes","often not enough",1851.5588595
"Wyoming",13,"White alone, not Hispanic","yes","sometimes not enough",6551.22358763
"Wyoming",13,"White alone, not Hispanic","yes",NA,9200.541822449
"Wyoming",14,"Asian alone, not Hispanic","no","enough not wanted",630.80231766
"Wyoming",14,"Asian alone, not Hispanic","no","enough wanted",399.03788475
